SampleID,ID,Sex,ngen,Cage_ID,Dam_ID,folChol,liverTC,lesionArea,folGLC,folTG,shannon,faith_pd,observed_otus,UWU_PC1,UWU_PC2,UWU_PC3,WU_PC1,WU_PC2,WU_PC3,Bray_PC1,Bray_PC2,Bray_PC3,g_Bifidobacterium,g_Coriobacteriaceae UCG-002,g_Enterorhabdus,g_Alistipes,g_Staphylococcus,g_Lactobacillus,g_Lactococcus,g_Clostridium sensu stricto 1,g_Clostridium sensu stricto 13,g_[Eubacterium] brachy group,g_[Eubacterium] nodatum group,g_A2,g_Acetatifactor,g_Blautia,g_GCA-900066575,g_Lachnoclostridium,g_Lachnospiraceae FCS020 group,g_Lachnospiraceae NK4A136 group,g_Lachnospiraceae UCG-004,g_Lachnospiraceae UCG-006,g_Marvinbryantia,g_Roseburia,g_Tyzzerella,g_Romboutsia,g_Terrisporobacter,g_Anaerotruncus,g_GCA-900066225,g_Intestinimonas,g_Oscillibacter,g_Ruminiclostridium,g_Ruminiclostridium 5,g_Ruminiclostridium 9,g_Ruminococcaceae NK4A214 group,g_Ruminococcaceae UCG-010,g_UBA1819,g_Dubosiella,g_Erysipelatoclostridium,g_Faecalibaculum,g_Escherichia-Shigella,g_Akkermansia
162,162,Female,Wave 1,175243,1,840.9,12.88821828,46894,333.3,531,4.890431846,6.256623932,117,-0.086981061,0.230071336,0.066556475,0.05131646,-0.027729174,0.015742008,-0.044743675,0.060938249,0.156464129,29,39,1,16,3,237,248,162,1,4,6,402,4,347,60,123,1,57,6,12,1,5,20,417,1,1,1,28,62,74,17,64,1,2,1,1,161,1597,4,1
164,164,Female,Wave 1,175243,1,820.2,15.43366056,95288,290.7,372,3.12654083,4.836688536,58,0.19991962,0.046923934,0.006709532,-0.021286841,-0.025378957,0.003276207,-0.389860198,0.015219259,-0.008836412,82,557,6,1,1,1,121,231,1,1,21,34,1,31,9,84,1,47,1,1,1,1,15,156,1,11,1,16,11,11,1,19,7,1,1,1,490,3035,150,1
166,166,Male,Wave 1,175244,1,318.3,5.723279439,8241,338.4,237,2.174507175,3.442457751,33,0.378817118,-0.038303021,-0.013083441,-0.032771566,-0.009941623,-0.017196038,-0.466524984,0.133778211,-0.134203263,122,641,8,1,1,1,34,75,211,1,1,1,1,52,1,6,1,7,1,1,62,1,1,1,104,1,1,1,1,1,5,8,1,1,16,1,86,4026,62,1
168,168,Male,Wave 1,175244,1,534.6,17.76452282,5414,465,546,4.113967522,4.454370175,61,0.18296615,0.016311101,0.000998751,0.0421155,-0.014391017,0.005788517,-0.26981367,-0.040083216,0.034603578,5,174,10,4,1,1,278,17,125,19,1,1,1,182,1,97,1,179,25,6,253,1,1,1,246,39,1,1,54,1,16,186,1,1,96,1,179,2245,143,1
182,182,Female,Wave 1,174880,14,1111.8,18.67219917,103097,332.1,537,5.335175164,5.524485542,114,-0.267752009,0.015060649,0.070367265,-0.057285073,0.033554928,-0.001465267,0.378251424,0.078715052,0.09029241,1,1,39,15,1,37,565,1,1,11,1,904,230,1117,65,295,8,270,1,63,1,74,72,1,1,7,1,71,202,110,73,125,1,1,1,1,244,8,7,1
183,183,Female,Wave 1,174880,14,1922.1,16.75056119,310346,351,1179,4.788440563,4.91766089,79,-0.19938197,-0.193723463,0.013816154,0.061175673,0.022577509,0.010070577,0.35322963,-0.009932122,0.043309945,1,1,72,56,1,4,778,1,1,7,10,844,50,1145,52,260,1,132,1,14,1,57,48,1,1,1,1,34,130,108,25,59,7,1,1,1,337,1,8,1
184,184,Male,Wave 1,174881,14,899.7,9.277657647,22468,408.3,267,4.672624304,3.882888809,65,-0.21810604,-0.217254135,0.036978558,-0.020202129,0.03075128,0.030439672,0.25877424,-0.052308117,0.075369431,1,1,34,5,1,30,336,1,1,1,1,136,1,1512,344,412,14,94,1,77,1,26,26,1,1,1,1,116,83,48,91,63,1,1,1,1,1,7,1,309
186,186,Male,Wave 1,174881,14,421.95,7.822597102,30634,303.45,243,4.714157553,4.605891137,68,-0.141189349,-0.17780556,-0.020018592,0.053616487,0.01114465,0.01028884,0.322333785,-0.131375358,0.040988179,1,1,115,10,19,26,848,1,1,6,28,751,43,501,91,138,1,32,1,44,1,11,16,1,1,1,1,66,71,93,29,73,1,1,1,1,255,15,1,650
190,190,Female,Wave 1,174878,18,745.8,13.77164115,18635,260.7,369,4.273053551,3.437412113,41,0.077968515,-0.160964387,-0.038848511,0.084043456,-0.019271831,-0.022688128,0.02232411,-0.338589207,0.041262253,51,1,16,1,1,655,102,1,1,1,1,1,1,641,1,1,1,1,1,1,1,1,1,1,1072,42,1,1,48,1,55,45,1,1,1,1,1157,19,1,1
191,191,Female,Wave 1,174878,18,674.7,16.23669493,66738,266.4,216,4.974925758,4.777003067,92,-0.036614946,0.068905792,0.170168896,0.017189107,-0.0031122,0.028446892,0.127950691,-0.025109232,0.176457098,1,1,39,1,1,136,472,73,1,3,1,478,4,432,69,194,3,144,1,81,1,1,36,501,1,1,1,20,99,57,21,112,6,1,1,1,466,780,1,1
192,192,Male,Wave 1,174879,18,943.5,8.910522396,1206,284.4,807,5.256249275,4.874389896,93,-0.119087255,0.04037875,-0.113577064,0.053917282,0.01307819,0.01958292,0.311525233,0.028627166,0.117755617,1,1,9,1,67,108,678,1,1,2,1,1080,1,349,93,216,1,391,1,83,1,1,51,1,1,1,1,65,84,137,39,124,8,1,16,1,168,80,1,1
194,194,Male,Wave 1,174879,18,1247.1,6.421655799,36860,200.7,1530,5.17112612,5.507644616,87,-0.046421266,0.244994456,-0.067388664,0.127574258,-0.019421584,-0.042813921,0.219097463,-0.097892612,0.232645468,1,1,1,1,17,109,256,1,12,11,1,649,1,330,117,178,6,151,1,49,13,1,80,1,1,1,1,44,109,151,28,71,1,12,5,1,835,102,6,1
199,199,Female,Wave 1,174873,10,1093.8,10.63278008,118736,292.5,516,4.289193436,5.562555293,85,-0.055490599,0.060437664,0.16438173,-0.027757327,0.006649593,0.003657504,-0.11323608,0.114437053,0.097949675,1,1,9,15,1,12,318,15,1,9,5,562,1,35,127,214,3,48,1,31,1,1,16,377,1,11,9,28,28,46,19,103,9,1,1,1,199,2195,26,1
203,203,Male,Wave 1,174874,10,1297.5,13.63366924,7743,290.7,1872,4.842179849,5.199757417,80,-0.048255279,0.126902966,-0.00443673,0.129569596,-0.04772363,-0.049217099,0.068533344,-0.278659459,0.122579994,24,1,14,78,7,15,361,90,326,1,10,309,1,32,46,81,3,18,1,24,1,1,22,74,85,1,1,7,11,15,8,31,1,1,1,83,1017,177,290,1
205,205,Male,Wave 1,174874,10,922.2,10.09053187,19094,475.5,378,3.704471038,5.103512181,74,-0.056226957,0.04828114,-0.078183716,-0.042384413,-0.000644689,-0.022338228,-0.253165899,0.152331422,0.061406309,178,1,12,5,1,23,40,1,1,19,1,308,1,169,53,91,1,68,1,47,1,1,31,17,1,1,1,1,67,60,8,30,1,6,1,1476,118,2424,26,1
214,214,Male,Wave 1,174875,11,504.6,11.08072425,70223,435.6,546,3.233911421,3.662841842,37,0.405087362,-0.078999439,-0.003702268,-0.069033876,-0.016152203,-0.031713865,-0.423011206,-0.022262889,-0.047858152,61,1,26,1,1,1,44,254,378,1,1,1,1,49,37,42,1,23,1,1,54,1,1,149,166,1,1,1,7,1,1,24,18,1,1,1,408,2857,199,1
215,215,Female,Wave 1,174882,12,624.6,11.51025976,195483,270,609,4.561396214,5.074926123,90,0.140277393,0.120724534,0.009315293,-0.019199133,-0.016915487,0.009797942,-0.193771755,-0.245344454,0.160613686,18,1,12,1,1,9,122,577,99,3,1,1,1,4,46,43,1,40,5,1,92,1,33,269,1,7,1,1,25,6,13,36,9,1,1,603,698,1125,210,1
217,217,Female,Wave 1,174882,12,1601.1,13.1829184,86428,274.5,1206,3.328238272,5.446412833,75,0.096099527,-0.027368016,0.001972208,-0.034201361,-0.017196312,-0.010954348,-0.390788919,0.124934452,-0.081090448,236,558,10,20,1,135,21,160,1,1,7,97,9,153,68,1,1,23,1,1,1,29,13,13,143,1,1,1,22,22,3,12,1,1,37,6,172,3295,51,1
226,226,Male,Wave 1,174877,15,259.5,4.271418111,28866,221.7,204,2.562757831,3.661464308,28,0.311284228,-0.048347228,-0.019104753,-0.04505703,-0.022328422,-0.022695956,-0.468211469,0.116777259,-0.11894504,419,735,5,8,1,114,28,182,1,1,1,11,1,108,1,1,1,1,1,1,1,1,1,1,148,1,1,1,1,1,1,1,1,1,20,1,167,3574,37,1
242,242,Female,Wave 1,175245,5,776.1,9.736478125,58144,304.2,186,5.031463669,3.997969145,82,-0.213390202,-0.170299113,-0.00010573,-0.066976718,0.041557802,-0.003066912,0.386752373,0.102124227,0.06113253,1,1,50,184,1,35,536,1,1,1,1,981,77,1005,129,211,1,217,1,42,1,87,63,1,1,1,1,44,295,343,19,253,1,1,1,1,94,1,1,1
244,244,Male,Wave 1,175246,5,569.7,4.975019053,51388,484.2,312,5.129452262,5.412872797,108,-0.132971916,0.163732925,0.162595512,0.011251498,0.035770784,0.032765418,0.402303853,0.109722812,0.064086214,1,1,56,71,1,20,683,3,1,6,1,742,65,1303,59,185,1,50,1,27,1,48,57,1,1,1,11,34,101,224,69,141,2,1,1,1,86,21,1,1
245,245,Male,Wave 1,175246,5,889.2,4.680700334,9041,500.25,544.5,5.004659062,5.642945501,118,-0.155808522,0.212254256,0.101294787,-0.012220945,0.006596614,0.030792963,0.136698262,0.166437225,0.180431943,1,1,25,22,4,78,281,117,1,14,1,920,46,876,192,110,10,37,1,42,1,80,26,1,1,1,6,23,128,225,43,149,12,4,1,1,17,1123,1,1
253,253,Female,Wave 1,175706,47,421.2,10.37344398,3951,299.4,213,4.174809474,4.994295742,81,-0.172137068,-0.018552922,0.049883243,0.032672235,0.005325318,0.014341242,-0.080982806,0.148108267,0.057392302,61,1,49,55,1,74,415,1,1,1,3,506,22,75,229,98,7,153,1,39,1,1,35,1,1,1,1,49,102,91,3,52,1,1,1,1,1,2274,30,1
257,257,Male,Wave 1,175707,47,721.2,10.50993667,38651,282.6,615,5.410247075,6.115234142,114,-0.217882644,0.184780273,-0.032283744,0.112941061,0.008024159,-0.018167566,0.327553173,0.043089323,0.011814172,1,1,39,106,3,17,889,1,1,12,1,773,64,77,153,166,1,281,4,23,1,36,62,1,1,7,3,35,54,128,20,121,6,1,1,1,1,265,2,1
259,259,Male,Wave 1,175707,47,963,10.24045111,6767,349.8,1290,4.051261756,4.708152016,72,-0.062851642,0.133051654,-0.090659348,0.013472516,0.002520222,0.014832976,-0.144951658,0.17135065,0.079066018,423,1,10,1,1,57,261,1,1,4,1,480,11,69,202,109,1,252,1,16,7,1,1,162,1,1,8,19,60,42,26,114,5,1,1,1,1,2358,6,1
260,260,Female,Wave 1,176021,52,1408.2,15.56016598,183048,300.3,840,5.341963947,4.319525991,76,-0.130112703,0.125167513,-0.121065956,0.080391351,0.005416951,-0.007322083,0.265668792,-0.077342952,0.123126853,1,1,55,314,1,1,332,1,1,1,1,351,20,295,37,229,1,252,1,31,1,85,32,1,1,1,31,68,164,202,28,195,1,1,27,1,546,7,1,1
263,263,Female,Wave 1,176021,52,846.6,12.3734846,280884,323.1,549,5.078730807,5.804227318,98,-0.05279439,0.176121106,0.074562164,0.007102835,-0.005556972,0.025660962,0.122730193,-0.061472737,0.202943408,1,1,45,20,5,17,280,93,7,9,9,411,14,679,71,268,5,65,19,18,1,88,29,1,4,1,1,66,112,99,26,97,1,1,31,1,841,737,14,1
267,267,Male,Wave 1,176022,52,847.2,10.11659808,28894,305.7,780,4.952089486,5.555076779,95,-0.12249473,0.176193219,-0.110599498,0.006796311,0.004802852,0.014356453,0.00241288,-0.088395707,0.113180192,7,1,46,6,1,25,624,1,2,10,4,257,23,125,342,109,7,67,12,14,1,89,1,1,11,1,1,68,88,21,19,154,1,1,16,464,525,1129,103,1
271,271,Female,Wave 1,176028,58,759.9,13.8154027,19385,279.3,573,4.889822507,4.821671165,86,-0.108431296,-0.146117343,-0.008291994,-0.064884374,0.026902348,-0.011625084,0.145583423,0.088872842,0.166404467,3,1,30,82,5,15,423,1,1,4,1,638,1,111,594,338,1,162,1,37,1,62,50,128,1,1,2,75,174,61,36,70,1,1,1,1,145,923,3,1
273,273,Male,Wave 1,176029,58,329.1,5.878894768,2562,366.3,306,2.861727367,3.619703839,43,0.302415622,-0.089137858,0.17503306,-0.061680486,-0.030661132,-0.02025522,-0.471696741,-0.013002439,-0.078311545,53,328,1,1,1,8,18,270,548,2,6,7,1,152,3,6,1,1,1,1,1,1,1,1,400,1,1,5,1,1,5,1,1,1,1,1,396,3227,138,1
283,283,Female,Wave 1,175709,49,579.3,10.7557052,187311,283.5,249,3.925070348,4.604496747,72,0.002417819,-0.054720605,-0.034144751,0.001168519,0.000937328,0.012502979,-0.205932823,0.086713091,0.075387348,12,1,20,1,5,1,108,126,1,1,10,437,1,66,91,127,1,58,5,37,1,1,21,1,93,1,1,33,63,58,7,28,1,1,1,1,405,2598,77,1
286,286,Male,Wave 1,175710,49,1599.3,4.817427657,31611,356.7,690,2.963844708,5.402290406,75,0.012130185,0.144824981,0.094669824,-0.042774748,-0.001722933,-0.01817427,-0.293127405,0.184189621,-0.025194736,5,165,26,2,1,20,135,24,1,5,1,186,1,140,67,76,1,69,1,23,1,1,1,566,1,1,1,1,16,27,12,32,1,1,1,1,212,3480,30,1
288,288,Male,Wave 1,175710,49,683.7,8.029709927,33540,341.7,414,3.368931222,4.001268996,51,0.22830127,-0.019950768,0.11205066,-0.018433825,-0.017704546,0.001367789,-0.421852887,-0.014554172,-0.017943157,188,335,4,1,1,166,84,508,136,1,18,4,1,7,8,34,1,5,1,1,32,3,1,139,163,1,1,1,1,1,1,1,9,1,1,1,400,2782,106,1
291,291,Female,Wave 1,176026,57,1328.1,9.6828855,142925,362.7,333,5.14724442,4.514703109,77,-0.180470465,-0.232670876,0.014923846,0.146595126,0.006339793,-0.056827296,0.343513402,-0.030814026,-0.041125296,1,2,186,148,1,15,778,1,1,1,11,219,71,227,98,185,1,10,23,18,1,547,49,1,1,6,1,35,86,167,22,156,8,1,1,1,1,21,2,1
293,293,Female,Wave 1,176026,57,849.3,10.173754,114632,307.2,195,4.186249886,5.056579844,75,0.132999736,0.101018938,-0.046037329,0.00880009,-0.00706519,0.013723656,-0.318439375,-0.030227031,0.008829819,1,348,16,1,1,1,58,113,421,1,11,72,1,202,22,52,1,9,1,1,108,47,11,238,113,1,1,5,15,4,5,15,29,1,1,1,11,1947,132,1
301,301,Male,Wave 1,176027,57,141.3,9.002057613,103681,392.1,99,4.985838607,5.33738036,93,-0.141562106,0.107802344,-0.087365436,0.165759628,-0.000472754,-0.06608269,0.333130831,-0.001593505,0.010151334,1,1,108,84,8,16,855,1,1,8,11,480,15,459,64,177,1,77,22,8,1,134,1,1,1,1,1,9,24,87,43,76,19,8,1,1,1,21,5,1
311,311,Female,Wave 1,176683,37,503.1,7.266967144,26251,293.4,369,3.540264425,3.95737379,51,0.21615818,0.091731383,-0.101690767,-0.015696338,-0.047239274,0.033031657,-0.362084974,-0.151957366,0.042609774,31,1,18,2,1,6,63,234,93,1,1,1,1,68,1,1,1,3,1,1,1,1,1,1,253,1,1,1,1,1,1,24,1,1,191,1,964,2279,176,1
312,312,Male,Wave 1,176684,37,326.4,5.144032922,18443,350.1,261,3.601265265,4.933476085,63,0.16580619,0.161192793,-0.059927244,-0.031153005,-0.026932712,0.000857327,-0.396238462,-0.041192365,-0.013274302,201,292,1,4,1,4,47,167,48,6,8,1,1,1,47,93,1,32,12,1,8,1,12,170,84,1,1,1,7,9,1,10,4,1,1,1,276,2650,71,456
314,314,Male,Wave 1,176684,37,415.8,4.387557492,5978,333.6,267,3.891727023,5.558349663,75,-0.015697158,0.081600389,-0.118686853,-0.024719928,-0.001118864,-0.0027237,-0.335216976,-0.039138537,0.038944186,12,240,11,7,1,2,56,1,20,11,36,1,7,9,123,300,1,99,6,10,176,1,23,63,1,1,1,26,52,14,15,41,7,1,1,1,330,2602,56,397
318,318,Female,Wave 1,176688,59,958.8,8.705286483,123177,360.3,441,4.909591448,4.594102415,79,-0.089603638,-0.01377262,0.226779147,0.007393478,0.024944623,0.02403263,0.391154112,0.050112134,-0.029930999,1,1,90,31,7,18,872,1,1,1,1,811,98,902,72,218,8,191,32,1,1,40,88,1,1,22,8,1,136,186,21,86,11,1,1,1,112,10,1,1
323,323,Male,Wave 1,176689,59,273.3,3.429355281,4005,385.8,243,2.538058909,3.30407313,38,0.218334947,-0.086412438,0.191482665,-0.028142297,-0.015249444,-0.006308391,-0.398966315,0.15975204,-0.102635417,417,1,20,1,1,266,71,279,132,1,1,55,1,1,109,55,1,19,1,1,57,1,6,1,7,1,1,1,8,1,1,19,1,1,1,1,1,3758,122,1
328,328,Female,Wave 1,176677,24,1310.4,12.76822457,62146,318.6,879,2.671331897,4.581521119,66,-0.01411629,0.053552423,0.183270546,-0.112088192,-0.083866788,-0.019417233,-0.345449731,0.234803728,-0.115105642,48,23,35,3,1,1,130,684,1,1,1,53,4,84,8,23,5,34,1,6,1,22,3,351,12,1,1,1,8,3,18,6,1,1,1,1,34,3672,1,1
329,329,Female,Wave 1,176677,24,603.9,10.41996412,731,276.9,294,2.43141962,3.126305127,31,0.30071695,-0.12015205,0.140003733,-0.04007671,-0.012796235,-0.023119656,-0.456451722,0.065356484,-0.10619789,160,731,1,1,3,7,123,372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,194,1,1,1,1,1,3,1,7,1,1,1,271,3536,127,1
332,332,Male,Wave 1,176678,24,406.5,8.899993468,1,252,360,1.989539157,3.543292089,33,0.268055025,0.080262163,-0.145825821,-0.042525627,-0.009595561,-0.024906755,-0.456941659,0.099751193,-0.118718802,140,536,9,1,1,1,105,1,99,1,7,11,1,1,14,1,1,1,1,1,1,1,1,1,245,1,1,1,1,1,1,11,1,1,10,1,215,4165,68,1
333,333,Male,Wave 1,176678,24,1017,8.641975309,20312,231.9,642,3.533388309,4.992067095,69,0.114823362,0.102762689,-0.071238134,-0.033093951,-0.009719856,-0.008723439,-0.264604314,0.088609197,0.003980404,31,411,27,1,7,23,293,1,63,2,8,262,1,1,173,107,1,55,1,14,1,24,1,1,8,1,1,12,19,10,15,69,13,1,231,1,379,2859,27,1
335,335,Female,Wave 1,176679,25,551.1,10.57923752,4059,273.9,375,2.279978425,3.903011247,51,0.13019552,-0.034516125,-0.126255209,-0.041392679,-0.001617242,-0.019846911,-0.386475647,0.133994753,-0.052496157,40,1,15,1,1,1,21,1,54,1,1,142,1,7,114,94,6,41,1,1,1,39,1,212,63,1,1,1,13,8,1,22,6,1,1,1,273,4189,35,1
336,336,Female,Wave 1,176679,25,861.9,6.271492192,24314,303,654,3.796198426,5.009971283,82,0.02230398,0.179504315,0.093043726,-0.044662441,-0.004257665,-0.013019953,-0.226124898,0.123974166,0.069653703,22,1,14,1,1,12,75,59,8,11,12,364,1,103,81,89,7,166,1,7,1,1,1,576,1,1,1,1,57,82,17,125,11,2,1,1,388,2687,71,1
339,339,Male,Wave 1,176680,25,766.8,6.3228738,1,366.6,723,4.194187416,5.602537488,84,-0.020065458,0.174465627,0.117818623,0.058551345,-0.012828695,-0.010806576,-0.081621616,-0.124784115,0.129047627,25,1,57,6,16,15,425,14,1,5,40,169,11,430,22,82,1,12,6,5,1,1,8,336,1,6,1,21,22,14,14,5,16,10,1,1,1132,1392,117,1
341,341,Female,Wave 1,176681,33,934.65,7.949869061,58491,306.9,529.5,4.969008981,4.503175419,74,-0.138084337,-0.022177005,-0.101745767,0.113884695,-0.00443153,-0.045346775,0.181985906,0.014678854,0.260020951,1,1,61,24,1,1,142,1,1,30,1,957,1,745,101,124,1,53,1,18,1,1,61,269,1,1,1,31,97,127,35,129,7,1,1,1,266,360,12,1
345,345,Male,Wave 1,176682,33,949.5,9.053497942,18167,283.5,1239,3.383726568,4.777904117,64,0.008167232,0.143020926,-0.087641514,-0.004235291,-0.004624379,0.002643101,-0.383746184,-0.020910423,-0.011337542,197,1,17,1,1,78,41,1,228,5,1,7,1,1,45,159,1,40,1,1,149,45,15,1,1,1,1,24,37,1,1,30,1,1,1,1,421,3050,90,321
347,347,Male,Wave 1,176682,33,1505.7,6.03093515,11547,210.9,2433,5.518639882,5.977576695,99,-0.097131801,0.251388734,0.092339606,0.055289526,-0.005282991,0.01640639,0.189532798,-0.060500338,0.206560021,1,1,22,19,1,14,101,60,1,21,1,453,1,854,136,203,1,171,1,10,83,146,53,46,1,1,1,61,137,98,91,203,1,12,1,1,218,146,1,473
355,355,Female,Wave 1,176674,20,1306.5,11.96775006,196117,258.3,1005,5.270251358,5.613824854,95,-0.19258581,0.149309523,-0.027743662,0.14887439,0.007112869,-0.046382066,0.279198171,0.045741212,0.109721944,2,1,57,118,1,76,516,1,1,4,1,572,42,883,157,150,5,132,1,18,1,1,37,1,1,12,7,23,78,90,4,47,1,9,1,1,48,356,10,1
357,357,Male,Wave 1,176675,20,393,6.009947499,5260,394.2,201,4.800273902,4.12927711,70,-0.152926308,0.102909783,-0.039617294,0.11849981,0.004147793,-0.035442525,0.265398486,-0.14801884,-0.015347786,1,1,1,20,1,1,981,1,1,2,1,188,87,488,263,144,7,331,1,57,265,1,19,1,1,1,15,54,151,21,5,89,1,6,1,1,395,101,1,1
358,358,Male,Wave 1,176675,20,316.8,6.348661633,2227,373.5,270,3.593043452,3.736369437,53,-0.010071655,-0.21922776,-0.016754884,-0.058161383,0.010987975,-0.021703493,-0.101891911,0.11361952,-0.012620429,66,1,35,1,1,1,591,1,1,1,1,300,19,759,21,150,1,39,1,7,1,1,7,841,1,1,11,25,59,20,8,52,1,1,1,1,122,2136,1,1
367,367,Male,Wave 1,177301,70,506.1,10.30057413,64201,371.7,429,2.114422846,4.125062288,52,0.153403923,-0.014296311,0.191906007,-0.042644914,-0.005202428,-0.021760306,-0.399030132,0.151723832,-0.089990969,153,1,15,1,1,173,27,19,1,1,11,64,1,26,53,30,3,18,1,3,1,30,1,93,51,1,1,1,8,1,4,26,4,1,1,1,232,4428,116,1
371,371,Female,Wave 1,177279,64,1323,10.23685267,35166,381.6,810,4.476268829,6.057725341,86,-0.051802987,0.122019564,0.127284349,0.057545778,-0.013496171,0.003519553,-0.062464889,0.066415314,0.126897898,1,293,41,25,1,7,364,57,1,7,24,685,1,161,80,114,1,36,1,16,1,1,34,319,1,1,1,18,30,150,9,32,16,1,1,1,103,1709,62,2
373,373,Female,Wave 1,177279,64,898.2,15.95744681,169455,277.8,684,2.795017036,4.292791804,53,-0.053278789,-0.145306631,-0.128220204,-0.020842711,0.000780155,-0.005236538,-0.279398445,0.229739817,-0.056483054,148,308,17,26,1,13,156,1,1,8,1,237,11,268,17,75,1,47,1,1,1,1,10,41,1,1,1,25,30,61,14,45,4,1,1,1,15,3650,9,1
377,377,Female,Wave 1,177291,66,963.3,5.046372068,94043,362.1,993,3.59441654,4.615373827,52,0.171282732,0.026544707,-0.013888098,0.001118319,-0.010233067,0.00782979,-0.361865659,-0.133306234,-0.007138819,84,232,5,1,1,50,111,35,124,3,1,1,1,7,1,12,1,8,1,1,1,1,1,1,135,1,1,19,8,1,3,12,7,1,28,1,128,2213,99,958
382,382,Male,Wave 1,177292,66,390.3,4.852556924,3834,376.2,201,5.486153869,6.787078879,130,-0.144116,0.200909591,0.129423024,0.039288139,0.014211886,0.02937786,0.334668674,0.093618941,0.118399574,13,1,60,5,7,35,416,56,1,2,4,520,135,1316,96,273,5,92,1,83,1,146,23,81,1,19,3,25,101,36,23,128,25,13,1,1,79,104,4,44
391,391,Male,Wave 1,177300,69,228,4.863221884,1,389.7,162,3.405107406,4.279372578,52,0.257051128,0.069879097,-0.053378404,-0.003792425,-0.014740206,0.005805795,-0.369632401,-0.021613884,0.02361233,14,501,1,1,1,1,66,26,52,8,25,69,1,1,28,201,1,18,1,1,1,1,5,1,1,1,1,1,31,1,10,38,12,1,184,1,534,2754,146,1
395,395,Male,Wave 1,177300,69,255,3.501211958,8002,398.4,222,2.342459503,4.659207322,55,0.286357893,0.077288807,-0.071210201,-0.035213046,-0.011056336,-0.020696514,-0.423488653,0.142854368,-0.098425093,58,588,1,1,1,29,76,21,43,6,6,46,1,1,11,100,1,13,1,1,1,11,12,1,1,1,1,1,5,1,1,21,3,1,67,1,146,4022,95,1
396,396,Female,Wave 1,177308,72,1372.5,8.662613982,127657,315.6,807,2.869136259,3.746769348,54,0.221050373,0.044947784,0.036364604,-0.041068062,-0.020061696,-0.011291023,-0.413391303,0.021106811,-0.056080981,52,1,10,1,1,32,78,271,173,1,1,29,1,1,77,1,1,12,1,13,1,1,6,203,213,1,1,3,11,9,2,12,22,1,1,1,461,3625,136,1
404,404,Male,Wave 1,177309,72,1130.4,7.817537073,4063,305.7,726,4.8023361,5.518251168,88,0.056098598,0.158647085,0.034623709,0.073045132,-0.040913435,-0.00818797,-0.150085405,-0.020368981,0.140184024,52,1,18,8,5,310,195,128,4,1,1,123,1,66,458,228,6,73,1,7,207,1,10,179,33,6,1,20,48,34,29,125,1,1,46,1,139,1644,20,1
405,405,Male,Wave 1,177309,72,1790.1,9.026434558,30042,252.6,1428,4.381161636,4.511804572,65,0.175891886,0.131235261,-0.041660564,-0.052991809,-0.032509413,0.004952777,-0.173020874,-0.096233725,-0.009557741,40,1,7,1,1,170,670,621,132,1,1,1,1,14,154,175,1,20,1,1,102,1,11,378,158,1,1,9,13,9,17,42,6,1,36,1,266,1592,71,1
407,407,Female,Wave 1,177310,73,889.2,11.33209991,31936,314.4,195,4.895842357,4.418756196,74,-0.162084675,-0.260266419,0.027985604,0.019713631,0.028400778,0.025457756,0.387773451,0.004679826,0.001493289,1,1,112,65,1,34,871,1,1,1,1,834,109,643,115,214,12,247,1,1,1,73,36,1,1,1,3,67,146,47,46,103,1,8,1,1,385,1,1,1
414,414,Male,Wave 1,177312,74,783.6,5.728314239,11527,377.4,915,4.216788593,5.004954109,63,0.177498849,0.012470927,0.033613866,-0.041156752,-0.035384747,0.011898346,-0.259496099,-0.007813098,0.058101592,3,391,4,1,1,1,175,383,449,1,6,313,1,6,148,56,1,47,1,1,1,1,14,198,378,1,1,1,11,1,7,33,1,1,336,1,1,1901,148,1
418,418,Male,Wave 1,177312,74,473.4,15.18173759,2848,292.2,285,1.555944389,3.275142042,31,0.160379045,-0.176348821,-0.143105855,-0.051573508,-0.003922409,-0.029712664,-0.391789346,0.170333931,-0.144873214,5,285,1,1,1,1,317,1,73,1,1,36,1,45,36,24,1,1,1,1,1,1,1,1,40,1,1,1,11,1,1,14,1,1,70,1,1,4714,47,1
420,420,Male,Wave 1,177298,68,675.3,5.460992908,28994,233.7,549,3.110123832,4.166701088,58,0.2115864,-0.088827553,0.013079359,-0.043373794,-0.007581884,-0.019195851,-0.374541121,0.012282142,-0.048197813,74,1,14,1,1,179,204,1,126,12,7,1,1,8,79,188,1,39,11,15,19,72,30,1,17,1,7,18,22,1,7,26,5,1,1,1,357,3332,74,360
423,423,Male,Wave 1,177298,68,315.3,7.035003432,1782,334.5,234,3.535023582,4.402944733,57,0.16304213,0.027782438,0.145259193,-0.02081944,-0.01768455,0.006643427,-0.387369342,-0.152679521,-0.023612014,67,1,14,1,1,15,46,116,303,9,1,1,1,1,8,13,1,4,1,1,1,1,6,1,356,1,1,1,3,1,14,7,9,1,1,1,171,2284,152,804
424,424,Female,Wave 1,177302,71,929.1,13.22599195,30363,250.5,909,3.856304376,5.117574674,68,0.26276205,0.024332919,-0.022251165,-0.034051088,-0.011440487,-0.00249056,-0.279308051,0.050541144,0.052689853,5,434,9,1,1,84,38,12,48,1,1,297,1,1,26,101,1,33,1,8,1,1,17,284,1,1,1,8,49,13,2,97,1,1,635,1,233,2263,89,1
